-64,0.3133222548139205,0.3307142566250913,0.1627741334275809,0.1579224706352281,0.65,0.35,1.5,0.5
-65,0.30359926414766436,0.3172643689878026,0.15214363131246764,0.1504999650068277,0.65,0.35,1.5,0.5
0,0.006343789532540028,0.0064131768997897805,-0.004955419754418018,0.005457388330772223,0.5,0.5,1.0,1.0
-66,0.2725254616082951,0.2732401721288406,0.06102223518440363,0.1266532307826931,0.65,0.35,1.4,0.6
-81,0.27129496237985334,0.28307333891790143,0.02541363511955523,0.15659174373140655,0.55,0.45,1.8,0.2
-68,0.15041995697718608,0.16670222560998296,0.03761268490082771,0.04212840173369466,0.65,0.35,1.2,0.8
-70,0.13775540959217353,0.12866295118976714,0.043815439178090096,0.04574684284198567,0.65,0.35,1.0,1.0
-67,0.1958038951335327,0.19773423947333663,0.03740390075501393,0.1140233081367398,0.65,0.35,1.3,0.7
-72,0.29874001716989884,0.3079508104859845,0.01940031428690347,0.1622915455427541,0.6,0.4,1.7,0.3
-69,0.14703241751972784,0.15194922134692027,0.016340926733841805,0.06167242805959159,0.65,0.35,1.1,0.9
-73,0.2044087604134476,0.20869412911400875,-0.0031476319740180846,0.11751597343618596,0.6,0.4,1.6,0.4
-99,0.010679266162472565,0.00986267549219759,-0.005205959931023424,0.005963920003374754,0.5,0.5,1.1,0.9
-98,0.007563165269488248,0.008950821377580253,-0.005301436139129561,0.011422579112300671,0.5,0.5,1.2,0.8
-91,0.1280256711843608,0.1537677215080703,-0.001965237839164393,0.125633050086278,0.5,0.5,1.8,0.2
-97,0.006259401430208402,0.00692888531974995,0.0061479267732556745,0.024674160835966314,0.5,0.5,1.3,0.7
-96,0.042133453110289494,0.038091767148571105,-0.0019705793505753848,0.030604510620389495,0.5,0.5,1.4,0.6
-74,0.21023135635051315,0.22163443437259198,-0.005372544503737642,0.1180355436649496,0.6,0.4,1.5,0.5
-75,0.20059257865430394,0.1923597405453141,-0.0026329590800718557,0.10882995204614211,0.6,0.4,1.5,0.5
-76,0.14368902356304145,0.1465417915084861,-0.0064046723219869164,0.060087632093560474,0.6,0.4,1.4,0.6
-82,0.2094630803826114,0.21904237708669774,-0.0032399953052896103,0.13849097649030073,0.55,0.45,1.7,0.3
-85,0.1166459324432873,0.11389471588302494,-0.005866202580271468,0.0507554865841289,0.55,0.45,1.5,0.5
-78,0.08522551673026664,0.09509100726579751,-0.0015938357923823854,0.03224218316346781,0.6,0.4,1.2,0.8
-84,0.11409075335922482,0.12581720814271613,-0.008813465212925722,0.06369054774554321,0.55,0.45,1.5,0.5
-77,0.09641976370741817,0.10182545453099019,-0.003949503038297551,0.06291009875866979,0.6,0.4,1.3,0.7
-79,0.0649661768880475,0.06125331678574309,-0.006138897100546997,0.02023447416340455,0.6,0.4,1.1,0.9
-83,0.17905052980867572,0.18724849489844808,0.0013735546025392664,0.09115678239807583,0.55,0.45,1.6,0.4
-80,0.03809488887927431,0.03800469449651044,-0.005018747535603242,0.024233140571823172,0.6,0.4,1.0,1.0
-86,0.0727841821946077,0.0946655484370399,-0.004613551327424645,0.051751941938159914,0.55,0.45,1.4,0.6
-92,0.108607615798609,0.10618254836869498,-0.004704044758759906,0.08921344857183898,0.5,0.5,1.7,0.3
-88,0.03467265456157607,0.031805461807047485,-0.0023997014051881206,0.0224775581011759,0.55,0.45,1.2,0.8
-90,0.022622987741611283,0.0202997248121831,-0.004991038777174286,0.006817892933176823,0.55,0.45,1.0,1.0
-87,0.046743473283591686,0.045057532997282025,-0.00764867876353707,0.029643114869475372,0.55,0.45,1.3,0.7
-89,0.03091420735430028,0.03220604292734162,-0.004521084974867098,0.02055586593400287,0.55,0.45,1.1,0.9
-94,0.05641933682508728,0.05533783288414764,0.002945895840338612,0.04281872260333674,0.5,0.5,1.5,0.5
-93,0.06821169238126376,0.07059364198750556,0.005984631688745499,0.047279589308166,0.5,0.5,1.6,0.4
-95,0.06539506505305331,0.07029132375755003,-0.0013220365252077679,0.0368548571574115,0.5,0.5,1.5,0.5
